building_id,grade,ward_id,count_floors_pre_eq,count_floors_post_eq,age_building,plinth_area_sq_ft,height_ft_pre_eq
2966c944dc2,1,284509,1,1,1,480,8
2966c944e29,1,284509,1,1,3,308,8
2966c9450e0,1,284509,3,3,6,1200,30
2966c945e8a,1,284509,2,2,0,665,20
19e03dcbc10e,1,284509,1,1,0,153,8
19e03dcbe81e,1,284509,1,1,7,785,10
2966c946469,1,284509,1,1,0,630,8
19e03dcbfc6f,1,284509,3,3,0,690,30
2966c9466d9,1,284509,3,3,0,690,10
2966c9468b4,1,284509,2,2,0,155,20
2966c946a44,1,284509,1,1,0,880,10
2966c9475fc,1,284509,3,3,3,828,27
19e03dcc9fb6,1,284509,2,2,6,729,18
19e03dccab6f,1,284509,1,1,1,1560,9
296a402db63,1,284602,1,1,3,200,9
2971a9fdf93,1,284801,1,1,2,625,10
2971a9fe311,1,284801,2,2,2,1026,20
2971a9fe3de,1,284801,2,2,1,1260,20
2971a9feb43,1,284801,1,1,4,572,10
2971a9feffc,1,284801,2,2,9,638,20
2971a9ff9bb,1,284801,2,2,5,841,20
2971a9ffadf,1,284801,1,1,3,1176,10
2971a9ffc10,1,284801,1,1,2,800,10
2971bd116b0,1,284803,1,1,3,546,9
2971e336752,1,284807,1,1,0,420,9
2971ecc0e39,1,284808,1,1,3,400,10
297563aa922,1,284901,1,1,1,212,8
19ebb84c9f43,1,285002,1,1,6,265,8
19ee1e3acdd6,1,285105,1,1,2,350,7
2980b6d5c1d,1,285205,1,1,15,205,10
29844a5d2b6,1,285301,2,2,2,480,24
298453e774f,1,285302,1,1,0,868,9
298453e87b7,1,285302,2,2,2,440,20
298453e9303,1,285302,4,4,1,1160,50
298453e9878,1,285302,1,1,10,432,12
19f2c05c726f,1,285304,1,1,2,200,6
298820a592b,1,285404,1,1,4,450,9
19f514678767,1,285404,1,1,3,500,10
19f51a5dfcd7,1,285405,1,1,1,250,10
29885054dfe,1,285409,1,1,3,650,9
29885056064,1,285409,1,1,3,567,9
298bbdb86c0,1,285501,1,1,30,265,7
298bbdb8b73,1,285501,1,1,12,265,6
298bda56211,1,285504,1,1,0,322,8
19f9aa9dbfef,1,285601,1,1,8,270,7
298f8a756b1,1,285603,1,1,2,750,9
298f8a76e87,1,285603,3,3,37,380,18
298f8a770dd,1,285603,1,1,5,656,8
2993310f543,1,285701,2,2,7,891,18
29933115b94,1,285701,1,1,3,264,8
29934421f1f,1,285703,2,2,8,160,14
29934422113,1,285703,2,2,10,216,14
29934422feb,1,285703,3,3,60,264,18
299344235d1,1,285703,2,2,4,360,14
29934dab6c9,1,285704,3,3,4,384,18
2993573632d,1,285705,2,2,9,280,12
299360bea70,1,285706,3,3,4,540,24
299360bee61,1,285706,1,1,0,1000,10
19fc226f2056,1,285707,3,3,2,550,20
19fe52b5ab17,1,285801,1,1,4,841,9
19fe82668fa6,1,285809,2,2,27,264,15
299aa469047,1,285901,1,1,0,352,6
299aa469df6,1,285901,1,1,0,837,9
1a00a6c2338b,1,285901,2,2,0,841,19
299aa46b3d0,1,285901,1,1,5,74,6
1a00a6c31d86,1,285901,1,1,0,95,6
299aa46dc0d,1,285901,1,1,1,222,8
299aa46e95a,1,285901,3,3,2,638,30
299aadf31b7,1,285902,1,1,1,442,10
299ab77b6a5,1,285903,2,2,0,2034,18
299ab77b7ce,1,285903,1,1,5,758,10
299ab77b894,1,285903,1,1,4,1540,9
299ab77d0ca,1,285903,2,2,3,280,14
299ab77e264,1,285903,2,2,44,280,18
1a00b8a2ff4f,1,285904,1,1,0,480,9
299ac10530c,1,285904,1,1,1,1258,9
299ac1053c2,1,285904,1,1,8,1000,9
299ac10587d,1,285904,1,1,0,1027,10
299ac105b9a,1,285904,2,2,1,1027,20
299aca8eaab,1,285905,2,2,4,780,18
299aca92481,1,285905,1,1,1,960,10
299ad41cdb9,1,285906,3,3,1,792,21
299ad41d267,1,285906,2,2,4,986,20
299adda104b,1,285907,1,1,1,360,10
1a00d07d4e8a,1,285908,1,1,2,410,10
299ae732102,1,285908,1,1,2,420,10
299ae73293b,1,285908,1,1,6,406,9
29a217c3005,1,286101,2,2,1,750,18
29a217c3065,1,286101,1,1,1,480,8
29a217c7207,1,286101,1,1,1,600,9
29a2214bbf9,1,286102,1,1,1,400,8
29a217c76b1,1,286101,1,1,3,875,9
29a2214bb97,1,286102,1,1,1,610,9
29a22ad614b,1,286103,2,2,1,264,15
29a22ad67ec,1,286103,1,1,1,270,10
29a22ad90f1,1,286103,1,1,15,110,7
1a055ac849e3,1,286103,2,2,1,385,15
29a2477397b,1,286106,1,1,2,620,11
1a056ca898a7,1,286106,4,4,3,450,32
29a2640cfad,1,286109,1,1,5,700,9
29a2640d587,1,286109,3,3,7,700,27
29a2640d84b,1,286109,1,1,1,750,9
29a2640daa3,1,286109,1,1,1,500,10
29a2640faac,1,286109,2,2,1,700,18
29a5e481d9d,1,286203,2,2,1,350,15
29a5ee0b92e,1,286204,1,1,15,400,8
28dcc3bc56a,1,280804,2,3,1,600,18
28dcc3d66ac,1,280804,4,5,3,1440,40
28dcc3ec9aa,1,280804,1,2,14,780,9
29667cf8a21,1,284501,1,2,1,950,45
19e03dcc651f,1,284509,2,3,1,648,18
28dcc3be897,1,280804,1,4,0,1000,9
2a5167abe87,1,290807,3,2,40,440,20
2a5167ac407,1,290807,3,2,12,360,20
2a371ad4bb2,1,290101,2,2,14,155,16
2a371ad4c18,1,290101,2,2,5,155,18
2a371ad4c7a,1,290101,2,2,12,155,20
2a3724471d8,1,290102,2,2,7,270,16
2a372447d2b,1,290102,1,1,6,300,7
2a37245df0e,1,290102,2,2,4,400,17
2a3e8e13dbb,1,290301,3,3,5,900,27
2a3e979d56a,1,290302,1,1,2,450,6
1a67369a2416,1,290306,1,1,5,274,9
1a6972ce802e,1,290402,1,1,3,754,9
1a6bc0e4b20f,1,290501,1,1,4,400,8
2a460af6af5,1,290502,2,2,5,600,16
2a462792db5,1,290505,2,2,1,630,20
2a462793b66,1,290505,3,3,11,750,30
2a462793db0,1,290505,4,4,15,1050,40
2a46279400b,1,290505,4,4,2,1000,40
2a462794071,1,290505,4,4,15,1350,40
1a6bd8bc8fe6,1,290505,4,4,12,700,40
2a4627942c5,1,290505,2,2,8,600,20
2a46279438d,1,290505,5,5,9,1400,50
2a46279457e,1,290505,2,2,4,875,20
2a462794bc6,1,290505,1,1,2,750,10
2a462794c86,1,290505,4,4,4,1200,40
2a462794cee,1,290505,3,3,15,750,30
1a6bd8bd300f,1,290505,5,5,11,875,50
2a462795269,1,290505,4,4,3,700,40
2a46279532a,1,290505,3,3,15,1000,30
2a462795392,1,290505,3,3,1,300,30
2a462795457,1,290505,3,3,12,750,30
2a462795f4d,1,290505,2,2,13,750,20
1a6bd8bdc867,1,290505,1,1,5,600,10
1a6bd8bddfd7,1,290505,2,2,4,625,20
2a4627966b4,1,290505,3,3,5,1200,30
2a46279671b,1,290505,3,3,4,800,30
2a462796a38,1,290505,2,2,2,750,20
2a462796f4a,1,290505,3,3,5,750,30
2a462796fae,1,290505,3,3,6,750,30
2a46311c823,1,290506,3,3,2,1150,30
2a46311c9a8,1,290506,1,1,3,459,20
2a463aa6347,1,290507,1,1,3,875,10
2a464430455,1,290508,1,1,15,500,9
2a464430776,1,290508,3,3,12,720,27
2a464430bc1,1,290508,2,2,4,375,16
1a6bea9e8cbf,1,290508,1,1,5,750,9
2a464460893,1,290508,2,2,5,886,18
2a49d7b6fa6,1,290604,1,1,1,320,12
2a49e140687,1,290605,1,1,2,300,15
2a49f452ce3,1,290607,1,1,7,120,9
2a4d74c6b98,1,290701,1,1,7,276,8
2a4d74c6bfe,1,290701,1,1,3,434,9
2a4d87d96a5,1,290703,1,1,4,284,8
2a4dadff86f,1,290707,1,1,35,360,8
2a4dc111ffd,1,290709,1,1,4,196,8
2a5137fe31e,1,290802,2,2,20,418,15
2a5137fe89e,1,290802,1,1,50,360,8
2a5137fe9ca,1,290802,1,1,11,432,9
2a514186e4b,1,290803,1,1,1,675,15
2a5167abe2b,1,290807,2,2,6,420,16
2a54e821382,1,290901,2,2,5,600,14
2a54f1a9bf5,1,290902,1,1,3,748,8
2a54f1aa949,1,290902,2,2,4,220,14
2a5504bc0ba,1,290904,1,1,5,198,7
2a5504be0c6,1,290904,1,1,1,168,7
2a550e459a1,1,290905,2,2,5,784,18
1a7528ebd1c7,1,290905,3,3,2,900,27
2a550e46b2d,1,290905,2,2,2,504,18
2a550e5dd15,1,290905,3,3,3,450,27
2a550e5e034,1,290905,2,2,9,798,27
2a550e76031,1,290905,1,1,6,1350,9
2a5517cf727,1,290906,1,1,1,300,8
2a5517cfaa1,1,290906,2,2,12,625,18
2a5517cfd63,1,290906,3,3,5,672,27
2a5517e7b65,1,290906,2,2,6,300,18
2a5517e7dba,1,290906,1,1,2,300,9
2a58a1cc481,1,291001,5,5,18,590,45
2a58a1ccd7e,1,291001,4,4,6,1162,27
2a58a1cd6e3,1,291001,1,1,3,636,9
2a58a1cd86a,1,291001,3,3,5,629,27
2a58a1cdbf0,1,291001,1,1,2,838,9
2a58a1e4fd2,1,291001,1,1,0,924,9
2a58a1e5742,1,291001,1,1,2,998,9
1a7765301bff,1,291001,2,2,6,1189,18
2a58a1fd547,1,291001,1,1,4,730,8
2a58ab565fe,1,291002,2,2,2,286,17
2a58ab56a3f,1,291002,1,1,1,224,9
2a58ab57154,1,291002,2,2,4,330,18
1a778ed96097,1,291008,2,2,5,400,16
2a58e490720,1,291008,2,2,7,430,18
2a58ee17ec4,1,291009,2,2,3,243,16
2a58ee180b7,1,291009,1,1,0,457,9
2a58ee183db,1,291009,2,2,1,298,16
2a5c5b79207,1,291101,4,4,2,1506,32
2a602852dbf,1,291203,2,2,5,462,15
1a7c1933e867,1,291203,2,2,3,513,16
2a6031dc379,1,291204,1,1,3,432,9
1a7e7325a3ef,1,291304,1,1,1,875,7
2a67c1b75d8,1,291407,1,1,1,565,8
2a67d4ca0f0,1,291409,1,1,14,1320,10
1a80e4feca2b,1,291409,1,1,4,510,10
2a67d4cb094,1,291409,1,1,1,527,10
2a67d4cb21f,1,291409,1,1,1,510,10
2a67d4cb4d8,1,291409,2,2,2,675,20
1a80e4ff184a,1,291409,1,1,1,650,10
2a67d4cb85c,1,291409,2,2,2,460,20
2a67d4cd59f,1,291409,2,2,4,605,20
2a67d4cd85a,1,291409,2,2,1,710,20
2a67d4cdc4e,1,291409,4,4,2,1800,40
2a67d4ce15c,1,291409,3,3,5,1100,35
2a6b422c81a,1,291501,1,1,55,288,8
2a6b71da82a,1,291506,1,1,4,705,10
2a6b71db6a6,1,291506,2,2,54,155,15
2a6b84ed727,1,291508,2,2,4,299,15
2a6b84eeef9,1,291508,1,1,1,155,16
2a6efbd801d,1,291601,1,1,1,400,12
2a6efbd8e95,1,291601,1,1,2,120,8
2a72c897848,1,291703,2,2,5,2500,20
2a72c8978af,1,291703,3,3,6,4450,30
2a72dbaaac1,1,291705,4,4,4,950,40
2a72e534017,1,291706,3,3,3,690,30
2a58a1ccac1,1,291001,2,3,12,949,18
2a58ee184a4,1,291009,1,3,2,334,9
2baf9ec9d25,1,300208,2,1,15,260,17
1b72e60ff163,1,301803,2,1,6,320,16
2c08e0a31fc,1,302604,2,1,7,324,14
2c0c90f605f,1,302703,2,1,3,528,12
2c26caae3b4,1,303407,3,2,2,650,18
2c40cb49fac,1,304105,2,1,14,620,16
2c40e7e98ab,1,304108,2,1,5,810,20
2c44a190b2e,1,304208,2,1,3,150,16
2baba22b28e,1,300101,1,1,4,635,10
2baba22b34e,1,300101,1,1,2,225,9
2baba22d294,1,300101,1,1,1,185,9
2baba22d616,1,300101,1,1,2,155,9
2bababb3070,1,300102,1,1,9,220,7
2bababb34c9,1,300102,2,2,5,170,12
2babb53ce67,1,300103,1,1,7,240,6
1b4b63271a72,1,300106,1,1,8,160,6
2babee74a66,1,300109,1,1,1,260,6
2babee74d96,1,300109,1,1,0,300,6
2baf5bd6655,1,300201,2,2,2,545,14
2baf5bd7d53,1,300201,1,1,5,264,8
2baf5bd9dbf,1,300201,2,2,2,340,20
2baf5bda207,1,300201,1,1,2,360,11
2baf655fad2,1,300202,2,2,2,607,18
2baf6561050,1,300202,1,1,3,315,7
2baf8200056,1,300205,1,1,1,316,7
2baf82000b6,1,300205,1,1,8,316,6
2baf8b87106,1,300206,1,1,0,478,7
2baf8b8a4ec,1,300206,2,2,6,400,12
2baf9513015,1,300207,2,2,5,322,16
2baf9513cf5,1,300207,1,1,4,210,6
2baf9513eea,1,300207,1,1,3,1044,10
2baf9514d09,1,300207,1,1,10,1170,9
1b4dbd2d0d5f,1,300207,1,1,16,650,9
1b4dbd2d1916,1,300207,1,1,20,280,6
2baf951507c,1,300207,2,2,4,460,18
2baf9515b72,1,300207,1,1,6,308,6
2baf9515bd6,1,300207,1,1,0,442,7
1b4dbd2dd0ae,1,300207,1,1,6,552,9
2baf9516217,1,300207,2,2,6,402,20
2baf95162db,1,300207,2,2,17,405,18
2baf9516f57,1,300207,1,1,0,384,6
2baf9516fca,1,300207,1,1,14,672,9
2baf951747b,1,300207,3,3,14,630,30
2baf9517535,1,300207,2,2,12,598,20
2baf9517664,1,300207,2,2,6,434,20
2baf9517aad,1,300207,1,1,12,896,10
2baf9517e9b,1,300207,1,1,12,972,10
2baf9518157,1,300207,2,2,15,529,20
2baf95187f4,1,300207,2,2,2,672,20
2baf951885a,1,300207,1,1,14,260,7
2baf9eb1e61,1,300208,1,1,0,588,13
2baf9eb3cc9,1,300208,1,1,3,214,7
2baf9eb3ebb,1,300208,2,2,4,217,10
2baf9eb4756,1,300208,2,2,1,566,16
1b4dc33d3cbf,1,300208,1,1,1,155,15
2baf9ec8de5,1,300208,1,1,1,640,24
2baf9ecbe58,1,300208,4,4,10,460,36
1b4dc341c932,1,300208,1,1,1,729,10
1b4dc343dc72,1,300208,3,3,3,1560,27
1b4dc34416a6,1,300208,2,2,5,1058,10
2baf9ed35dc,1,300208,2,2,2,1353,18
2bafa839783,1,300209,2,2,5,462,16
2bafa839914,1,300209,2,2,13,294,13
1b4dc92425b6,1,300209,1,1,4,330,6
2bafa851c9b,1,300209,2,2,5,217,14
2bafa8525fa,1,300209,2,2,40,280,14
2bafa852c98,1,300209,2,2,22,316,14
1b4dc9340c6b,1,300209,2,2,18,824,18
2bafa8551b9,1,300209,1,1,2,161,6
2bafa856031,1,300209,2,2,8,190,12
2bafa856737,1,300209,2,2,6,280,14
2bafa8572e6,1,300209,1,1,25,544,9
2bafa857a5f,1,300209,1,1,4,273,9
2bafa85835c,1,300209,3,3,34,760,18
2bafa8586da,1,300209,2,2,7,452,18
2bafa858742,1,300209,3,3,8,977,27
2bafa858c58,1,300209,2,2,22,1044,18
2bafa858e46,1,300209,1,1,11,328,9
2bafa858f6e,1,300209,2,2,12,439,18
2bafa8590fd,1,300209,1,1,4,748,9
2bafa859a05,1,300209,1,1,5,294,9
2bafa859b27,1,300209,2,2,12,342,12
2bafa859c55,1,300209,2,2,4,635,18
2bafa859d19,1,300209,1,1,5,187,6
2bafa85a163,1,300209,2,2,27,609,18
1b4dc93855af,1,300209,1,1,13,864,9
2bafa85a28e,1,300209,2,2,12,531,18
1b4dc93878d6,1,300209,1,1,10,759,9
2bafa85a6e3,1,300209,1,1,4,787,9
2bafa85abf4,1,300209,3,3,2,1650,32
2bafa85ac59,1,300209,2,2,2,641,18
2bafa85ad81,1,300209,2,2,6,597,18
2bafa85adea,1,300209,2,2,7,473,18
2bafa85af78,1,300209,1,1,7,392,9
2bafa85b109,1,300209,1,1,4,686,9
2bafa85b4ed,1,300209,1,1,8,653,11
2bafa85b61d,1,300209,2,2,5,1108,22
2bafa85bbf6,1,300209,3,3,10,1260,27
1b4dc9395f4f,1,300209,2,2,10,1139,18
2bafa85bd24,1,300209,2,2,10,566,18
2bafa85bf7a,1,300209,2,2,7,1199,18
1b4dc9398a46,1,300209,1,1,6,944,11
2bafa85c16f,1,300209,2,2,12,400,10
2bafa85c1d6,1,300209,2,2,2,591,18
2bafa85c23b,1,300209,1,1,3,1156,9
2bafa85c303,1,300209,2,2,2,686,18
2bafa85c812,1,300209,1,1,12,718,10
2bafa85c884,1,300209,2,2,17,816,18
1b4dc939dc4e,1,300209,2,2,10,729,18
2bafa85cb98,1,300209,2,2,5,1390,18
1b4dc939f7a6,1,300209,2,2,5,529,18
2bafa85d249,1,300209,3,3,2,371,27
2bafa85d3d8,1,300209,1,1,5,663,9
2bafa85d55c,1,300209,3,3,15,815,27
1b4dc93a70be,1,300209,3,3,7,1248,27
2bafa85de61,1,300209,1,1,2,853,9
2bafa85e057,1,300209,1,1,4,104,6
2bafa85e5c3,1,300209,3,3,32,231,24
2bafa85e6ed,1,300209,1,1,5,402,9
2bafa85e7bb,1,300209,1,1,9,277,8
2bafa85e824,1,300209,1,1,10,326,9
2bafa85e87f,1,300209,1,1,6,459,9
2bafa85e8e4,1,300209,2,2,9,726,18
2bafa85e947,1,300209,3,3,13,489,18
2bafa85ed90,1,300209,1,1,7,525,9
2bafa85f04b,1,300209,1,1,7,268,7
2bafa85f3d6,1,300209,2,2,3,420,18
2bafa85f5c8,1,300209,1,1,3,706,9
2bafa85f6f1,1,300209,1,1,10,900,9
1b4dc93bb8df,1,300209,1,1,6,949,9
2bb31f0c7ee,1,300302,2,2,0,420,14
2bb31f0de33,1,300302,1,1,3,392,7
2bb32897264,1,300303,2,2,0,264,14
2bb34ebb5bd,1,300307,1,1,1,225,10
1b52417da377,1,300401,1,1,2,250,8
2bb6cf304d5,1,300401,3,3,20,576,28
2bb6cf3053f,1,300401,2,2,15,421,18
2bb6cf305fc,1,300401,2,2,15,780,18
2bb6cf307f2,1,300401,3,3,15,512,27
2bb6cf30987,1,300401,1,1,25,455,10
2bb6cf30b7b,1,300401,2,2,4,1140,18
2bb6cf31fca,1,300401,3,3,2,900,30
2bb6cf3222a,1,300401,1,1,5,638,10
1b52417f6c7f,1,300401,2,2,7,242,18
2bb6cf3266d,1,300401,3,3,12,900,27
2bb6cf32c4c,1,300401,2,2,3,621,18
2bb6cf33093,1,300401,2,2,1,520,18
2bb6cf331bb,1,300401,2,2,20,600,18
2bb6cf333b7,1,300401,3,3,4,216,24
1b524180202f,1,300401,5,5,3,540,45
2bb6cf33a54,1,300401,3,3,4,1536,27
2bb6cf33b1d,1,300401,3,3,6,160,27
2bb6cf33dda,1,300401,6,6,2,432,54
2bb6cf33e3f,1,300401,6,6,5,270,54
2bb6cf34356,1,300401,1,1,3,570,10
1b524180a8e7,1,300401,2,2,10,361,16
1b524180b0b7,1,300401,1,1,10,648,10
2bb6cf34681,1,300401,1,1,15,864,10
2bb6cf3479a,1,300401,4,4,15,442,36
2bb6cf350fa,1,300401,1,1,8,308,9
2bb6cf351c8,1,300401,1,1,4,612,9
2bb6cf35a5a,1,300401,3,3,2,400,27
2bb6cf35f0b,1,300401,1,1,5,540,8
2bb6cf35f75,1,300401,1,1,2,156,8
2bb6cf36037,1,300401,1,1,3,390,8
2bb6cf36107,1,300401,1,1,4,672,9
2bb6cf36169,1,300401,1,1,1,180,9
2bb6cf36483,1,300401,1,1,2,192,8
2bb6cf36745,1,300401,1,1,3,648,9
2bb6cf36939,1,300401,1,1,7,112,9
2bb6cf36b91,1,300401,1,1,3,79,7
2bb6cf36cb9,1,300401,1,1,1,137,9
2bb6cf36d1f,1,300401,1,1,4,133,8
2bb6cf36f14,1,300401,1,1,3,87,7
2bb6cf37230,1,300401,1,1,19,117,8
2bb6cf37293,1,300401,3,3,19,556,27
2bb6cf3748d,1,300401,1,1,9,96,9
2bb6cf3761b,1,300401,1,1,4,918,10
1b524182a89e,1,300401,2,2,2,1053,18
2bb6cf37871,1,300401,1,1,17,227,9
2bb6d8bb836,1,300402,1,1,5,226,6
1b526b371c7f,1,300408,4,4,2,1180,38
2bb6ebcb6ba,1,300404,1,1,1,160,8
2bb6ebcbc32,1,300404,1,1,0,450,8
2bb6ebcd8b9,1,300404,2,2,2,265,16
1b52536082df,1,300404,1,1,1,155,7
2bb6f556edb,1,300405,2,2,1,200,12
1b526543e32f,1,300407,2,2,5,600,16
2bb7086cfc7,1,300407,1,1,4,400,10
2bb711f0da2,1,300408,1,1,10,546,8
2bb711f0e65,1,300408,3,3,2,1118,24
2bb711f10bc,1,300408,1,1,1,140,8
2bb711f1184,1,300408,3,3,18,364,24
2bb711f2061,1,300408,3,3,10,837,30
1b526b374777,1,300408,2,2,14,816,20
2bb711f22b9,1,300408,1,1,1,640,10
2bb711f22c1,1,300408,1,1,1,340,10
2bb711f2a8b,1,300408,1,1,2,1378,10
2bb711f3260,1,300408,2,2,22,225,22
2bb711f3ed3,1,300408,1,1,1,945,9
2bb711f45e1,1,300408,1,1,2,120,8
2bb711f551f,1,300408,1,1,2,450,12
2bb711f613a,1,300408,1,1,2,350,12
2bb711f68a8,1,300408,3,3,0,540,36
1b526b3a8f4f,1,300408,1,1,0,205,9
2bb711f80ea,1,300408,1,1,0,1250,12
2bb711f8e93,1,300408,1,1,1,720,12
2bb711f8f4a,1,300408,1,1,15,450,9
2bb711f9460,1,300408,2,2,0,600,24
2bb711f94c7,1,300408,1,1,10,576,12
2bb711f95fe,1,300408,1,1,6,612,12
2bb71b7a2f2,1,300409,1,1,2,1680,15
2bb71b7a486,1,300409,1,1,3,265,9
2bb71b7a9fd,1,300409,2,2,2,980,20
2bb71b7aa5a,1,300409,2,2,12,960,20
1b52712cb346,1,300409,2,2,2,595,20
2bb71b7ade7,1,300409,2,2,9,720,20
2bb71b7aeab,1,300409,3,3,20,1035,30
1b52712cedde,1,300409,2,2,15,145,16
2bb71b7b22c,1,300409,2,2,3,690,20
2bb71b7b291,1,300409,1,1,25,450,10
2bb71b7b3c3,1,300409,3,3,14,1170,30
2bb71b7b67f,1,300409,2,2,1,1800,20
1b52712d3c63,1,300409,1,1,3,240,10
2bb71b7b998,1,300409,1,1,0,330,10
2bb71b7bb93,1,300409,2,2,12,2100,20
2bb71b7c03d,1,300409,3,3,3,548,30
1b52712d9252,1,300409,1,1,0,450,10
2bb71b7c299,1,300409,2,2,20,720,20
2bb71b7c3cf,1,300409,1,1,3,360,16
2bb71b7c489,1,300409,2,2,5,550,16
1b52712dbce7,1,300409,2,2,8,620,20
2bb71b7c80f,1,300409,2,2,2,175,16
2bb71b7c871,1,300409,2,2,4,680,20
2bb71b7c8d8,1,300409,1,1,0,170,8
2bb71b7ca63,1,300409,2,2,5,295,16
2bb71b7cd90,1,300409,2,2,2,310,16
2bb71b7dbf9,1,300409,1,1,3,280,9
2bb71b7ebfc,1,300409,1,1,0,145,9
2bba88e3657,1,300501,1,1,9,150,9
1b54958f4c07,1,300501,1,1,5,120,6
2bba9bee6b6,1,300503,2,2,1,406,18
2bba9bf19ea,1,300503,1,1,4,400,9
2bbaa57ca3a,1,300504,2,2,2,460,18
2bbaa57de84,1,300504,2,2,3,550,18
2bbaa57df46,1,300504,2,2,8,900,18
2bbaa57e071,1,300504,1,1,7,100,6
2bbaa57e19a,1,300504,2,2,16,598,18
1b54a76f06be,1,300504,3,3,13,960,27
2bbaa57f476,1,300504,2,2,5,155,18
2bbaa57fbcf,1,300504,1,1,22,330,7
2bbab88ab6c,1,300506,2,2,2,1120,18
1b54b356b62a,1,300506,1,1,5,408,9
2bbab88c336,1,300506,1,1,0,1002,9
2bbab88c850,1,300506,3,3,3,920,27
2bbab88cf56,1,300506,1,1,0,320,9
2bbab88de92,1,300506,1,1,0,220,9
2bbab88f47e,1,300506,2,2,0,240,18
1b54b359fd9e,1,300506,1,1,0,80,8
2bbab890157,1,300506,1,1,2,90,9
2bbab89021e,1,300506,1,1,1,80,9
2bbac22ca77,1,300507,1,1,2,200,9
2bbac22ceca,1,300507,1,1,6,200,7
2bbac22dff6,1,300507,3,3,10,260,25
2bbacba2498,1,300508,2,2,3,320,18
2bbacba368b,1,300508,2,2,2,500,18
1b54bf4657f6,1,300508,1,1,3,100,7
2bbacba3c6b,1,300508,2,2,2,300,18
2bbacba4a16,1,300508,1,1,0,260,9
2bbad54365e,1,300509,2,2,8,155,20
2bbad5594c6,1,300509,1,1,8,120,8
2bbad559716,1,300509,3,3,5,860,27
2bbe5f2599d,1,300604,2,2,0,180,15
2bbe68afdd0,1,300605,1,1,0,630,9
2bbe68b033b,1,300605,1,1,0,500,8
1b57016edf8e,1,300605,2,2,6,650,9
2bbe68b1b76,1,300605,2,2,10,400,18
2bbe68b1ef6,1,300605,4,4,4,900,36
2bbe7bc0be6,1,300607,1,1,1,300,7
2bbe7bc2233,1,300607,2,2,0,300,14
2bbe8ed3f23,1,300609,1,1,4,510,7
1b593da235ef,1,300701,2,2,12,450,18
2bc1fc37919,1,300701,2,2,4,440,18
2bc205d86f8,1,300702,1,1,0,200,7
1b5943b6551e,1,300702,1,1,3,330,8
2bc20f4b99c,1,300703,1,1,2,300,10
2bc218ebbc8,1,300704,1,1,0,148,6
2bc218ecd60,1,300704,2,2,30,80,12
2bc22272df9,1,300705,2,2,41,286,16
2bc222733d5,1,300705,2,2,16,226,14
1b595588310f,1,300705,1,1,8,150,6
2bc22274824,1,300705,2,2,5,250,12
2bc22be5357,1,300706,1,1,3,180,6
1b5961748396,1,300707,2,2,3,900,20
1b596174ed0f,1,300707,1,1,0,340,8
2bc2359e583,1,300707,2,2,5,200,12
2bc23ef7114,1,300708,2,2,5,600,16
2bc23ef775c,1,300708,2,2,6,350,16
1b59675af75f,1,300708,2,2,0,265,14
2bc23ef89b1,1,300708,1,1,0,180,6
2bc23ef9057,1,300708,2,2,3,575,16
2bc23ef9c72,1,300708,2,2,2,750,18
1b59675c33c7,1,300708,2,2,4,420,16
2bc23efaf31,1,300708,1,1,8,230,8
2bc23efbe6e,1,300708,1,1,3,506,8
1b596d50c0ef,1,300709,3,3,2,850,27
2bc24881be6,1,300709,2,2,3,560,18
1b596d51af36,1,300709,2,2,1,210,16
1b5b91ad5aea,1,300801,1,1,4,600,9
1b5b91aec632,1,300801,1,1,2,150,8
1b5b97a352f6,1,300802,1,1,2,1130,10
2bc5bf6bcb5,1,300802,2,2,1,350,15
2bc5bf6d615,1,300802,1,1,4,710,10
2bc5bf6eebc,1,300802,1,1,1,380,8
2bc5c8f57de,1,300803,2,2,10,250,16
2bc5dc1f8bd,1,300805,1,1,11,155,7
2bc5dc38fd3,1,300805,1,1,5,300,9
1b5baf7a75b3,1,300806,1,1,3,405,10
2bc5e5948aa,1,300806,1,1,11,315,10
1b5baf7cfe22,1,300806,1,1,1,1350,10
2bc5e5968b3,1,300806,3,3,12,348,30
1b5baf7ebb0e,1,300806,1,1,9,264,8
2bc5f8a84e6,1,300808,1,1,6,625,9
2bc60247a41,1,300809,1,1,1,408,10
2bc6024afb8,1,300809,1,1,5,702,10
2bc6024b01f,1,300809,1,1,5,440,10
2bc6024b082,1,300809,1,1,6,506,10
2bcd32c5e61,1,301002,1,1,2,190,7
2bcd3c4d861,1,301003,2,2,17,310,11
2bd0e2e8c5f,1,301101,3,3,5,1300,30
2bcd4f62b36,1,301005,1,1,6,380,9
1b60519dfe46,1,301005,3,3,0,480,27
2bcd58eaaac,1,301006,3,3,999,228,14
1b605792be9a,1,301006,1,1,0,900,6
2bcd58ead08,1,301006,3,3,999,178,13
2bcd58eb027,1,301006,2,2,8,224,11
2bcd58eb1b5,1,301006,2,2,999,221,11
2bcd58eb351,1,301006,1,1,6,523,6
1b605d88e9d3,1,301007,1,1,0,227,6
2bcd6274459,1,301007,1,1,2,224,6
2bcd62746b1,1,301007,2,2,3,314,11
2bcd627600d,1,301007,2,2,4,207,11
2bcd627620d,1,301007,2,2,10,272,10
2bcd6276580,1,301007,1,1,3,455,7
2bcd6276a37,1,301007,1,1,5,299,6
