building_id,district_id,ward_id,count_floors_pre_eq,count_floors_post_eq,floors_diff,mun_id,grade
3989d5c9af6,39,395401,2,2,0,3954,3
3989df52940,39,395402,3,3,0,3954,3
3989df52d2b,39,395402,3,3,0,3954,3
23f6377f5e76,39,395404,3,3,0,3954,3
3989fbee941,39,395405,3,3,0,3954,3
3989fbf062a,39,395405,3,3,0,3954,3
3989fbf0a71,39,395405,3,3,0,3954,3
398a0577f57,39,395406,3,3,0,3954,3
23f6436b0906,39,395406,3,3,0,3954,3
398a0578409,39,395406,2,2,0,3954,3
23f649616706,39,395407,1,1,0,3954,3
23f649617a8e,39,395407,1,1,0,3954,3
398a188b16c,39,395408,1,1,0,3954,3
398a2214c39,39,395409,3,3,0,3954,3
398a2214dca,39,395409,3,3,0,3954,3
398a22156c9,39,395409,2,2,0,3954,3
23f6554d6402,39,395409,2,2,0,3954,3
398d8f75622,39,395501,1,1,0,3955,3
398d8f7574b,39,395501,2,2,0,3955,3
398d8f758de,39,395501,2,2,0,3955,3
398d8f75a69,39,395501,2,2,0,3955,3
398d8f75ad3,39,395501,2,2,0,3955,3
398d8f75b33,39,395501,2,2,0,3955,3
398d8f75c62,39,395501,1,1,0,3955,3
398d8f75d86,39,395501,2,2,0,3955,3
398d8f76044,39,395501,2,2,0,3955,3
398d98feb75,39,395502,2,2,0,3955,3
398d98fed05,39,395502,2,2,0,3955,3
23f8859526de,39,395503,3,3,0,3955,3
398da2885d9,39,395503,2,2,0,3955,3
398da2887d3,39,395503,2,2,0,3955,3
23f88b8b03f6,39,395504,2,2,0,3955,3
398ddbc0a7e,39,395509,1,1,0,3955,3
398ddbc0ae4,39,395509,2,2,0,3955,3
39914922726,39,395601,2,2,0,3956,3
399149227ea,39,395601,2,2,0,3956,3
23facdb596fe,39,395601,2,2,0,3956,3
3991492297b,39,395601,2,2,0,3956,3
39914922aac,39,395601,2,2,0,3956,3
23facdb5b257,39,395601,2,2,0,3956,3
39914922c39,39,395601,2,2,0,3956,3
399152ab6a1,39,395602,1,1,0,3956,3
399152ab7cf,39,395602,2,2,0,3956,3
399152abb4d,39,395602,2,2,0,3956,3
399152abcde,39,395602,2,2,0,3956,3
399152ac003,39,395602,1,1,0,3956,3
399152ac060,39,395602,2,2,0,3956,3
399152ac0c5,39,395602,2,2,0,3956,3
399152ac12e,39,395602,2,2,0,3956,3
399152ac44b,39,395602,2,2,0,3956,3
399152ac4b2,39,395602,2,2,0,3956,3
23fad3abca06,39,395602,2,2,0,3956,3
399152acbb4,39,395602,2,2,0,3956,3
399152acc19,39,395602,2,2,0,3956,3
399152acce7,39,395602,2,2,0,3956,3
399152ad0c7,39,395602,2,2,0,3956,3
23fad3ac3b4e,39,395602,2,2,0,3956,3
399152ad4b4,39,395602,2,2,0,3956,3
399152ad8ff,39,395602,2,2,0,3956,3
39915c34bf6,39,395603,2,2,0,3956,3
23fad9a112ae,39,395603,2,2,0,3956,3
39915c3561c,39,395603,2,2,0,3956,3
39915c356e4,39,395603,2,2,0,3956,3
399165be33a,39,395604,2,2,0,3956,3
399165be407,39,395604,2,2,0,3956,3
399165be8b5,39,395604,2,2,0,3956,3
399165bea41,39,395604,2,2,0,3956,3
399165bebd6,39,395604,2,2,0,3956,3
399165bee26,39,395604,2,2,0,3956,3
399165bee90,39,395604,2,2,0,3956,3
399165bf01e,39,395604,2,2,0,3956,3
399165bf080,39,395604,2,2,0,3956,3
399165bf14b,39,395604,2,2,0,3956,3
39916f47a1f,39,395605,2,2,0,3956,3
399178d0fd3,39,395606,2,2,0,3956,3
399178d103f,39,395606,2,2,0,3956,3
399178d1164,39,395606,2,2,0,3956,3
23faf76e603f,39,395608,2,2,0,3956,3
23faf76e6bf6,39,395608,2,2,0,3956,3
39918be41ed,39,395608,2,2,0,3956,3
23faf76eb247,39,395608,2,2,0,3956,3
39918be456c,39,395608,2,2,0,3956,3
39918be45cf,39,395608,2,2,0,3956,3
39918be46fe,39,395608,2,2,0,3956,3
23faf76edd3f,39,395608,2,2,0,3956,3
23faf76ee127,39,395608,2,2,0,3956,3
39918be4cd6,39,395608,2,2,0,3956,3
39918be4ece,39,395608,2,2,0,3956,3
39918be4f35,39,395608,2,2,0,3956,3
39918be4f92,39,395608,2,2,0,3956,3
23fafd6450df,39,395609,2,2,0,3956,3
3991956d54f,39,395609,2,2,0,3956,3
3991956d679,39,395609,2,2,0,3956,3
3991956db87,39,395609,2,2,0,3956,3
23fafd64b66f,39,395609,2,2,0,3956,3
3991956e16b,39,395609,3,3,0,3956,3
3991956e359,39,395609,2,2,0,3956,3
3991956e3c3,39,395609,2,2,0,3956,3
3991956eb8d,39,395609,2,2,0,3956,3
3991956ecb7,39,395609,2,2,0,3956,3
3991956ef75,39,395609,2,2,0,3956,3
3991956f16b,39,395609,2,2,0,3956,3
399502cec17,39,395701,2,2,0,3957,3
399502cf0c2,39,395701,2,2,0,3957,3
39950c585b2,39,395702,2,2,0,3957,3
39951f6ae07,39,395704,2,2,0,3957,3
39951f6aeca,39,395704,2,2,0,3957,3
39951f6af33,39,395704,2,2,0,3957,3
399528f454e,39,395705,2,2,0,3957,3
399528f45ad,39,395705,2,2,0,3957,3
399528f46d8,39,395705,2,2,0,3957,3
399528f486c,39,395705,2,2,0,3957,3
23fd3f8e8a0e,39,395706,2,2,0,3957,3
39953c06ff3,39,395707,2,2,0,3957,3
39953c072ac,39,395707,2,2,0,3957,3
39953c0737b,39,395707,1,1,0,3957,3
39953c07442,39,395707,2,2,0,3957,3
39953c0749f,39,395707,2,2,0,3957,3
39953c07569,39,395707,2,2,0,3957,3
39953c0775f,39,395707,2,2,0,3957,3
3995459073f,39,395708,2,2,0,3957,3
39954590867,39,395708,2,2,0,3957,3
399545909f2,39,395708,2,2,0,3957,3
39954590b89,39,395708,2,2,0,3957,3
39954590bec,39,395708,3,3,0,3957,3
39954590d1a,39,395708,2,2,0,3957,3
39954590d77,39,395708,2,2,0,3957,3
39954590f6f,39,395708,1,1,0,3957,3
39954f19cf6,39,395709,2,2,0,3957,3
39954f19d52,39,395709,2,2,0,3957,3
3998bc7b2ee,39,395801,2,2,0,3958,3
3998bc7b357,39,395801,3,3,0,3958,3
3998bc7b3ba,39,395801,2,2,0,3958,3
3998c604972,39,395802,3,3,0,3958,3
3998d9176d4,39,395804,2,2,0,3958,3
3998e2a0e1e,39,395805,3,3,0,3958,3
3998e2a1461,39,395805,2,2,0,3958,3
23ff8da4df16,39,395805,2,2,0,3958,3
23ff8da4f687,39,395805,3,3,0,3958,3
3998e2a22ce,39,395805,2,2,0,3958,3
3998ec2a3d2,39,395806,2,2,0,3958,3
3998ec2a49d,39,395806,2,2,0,3958,3
23ff939a8196,39,395806,2,2,0,3958,3
3998ec2a88b,39,395806,2,2,0,3958,3
3998ec2a8eb,39,395806,2,2,0,3958,3
3998ec2ac06,39,395806,2,2,0,3958,3
3998ff3d13a,39,395808,2,2,0,3958,3
3998ff3d2ca,39,395808,2,2,0,3958,3
3998ff3d3f3,39,395808,3,3,0,3958,3
399c7627cf5,39,395901,2,2,0,3959,3
399c7fb13d9,39,395902,2,2,0,3959,3
399c893ae40,39,395903,2,2,0,3959,3
399c893b222,39,395903,2,2,0,3959,3
399c92c4331,39,395904,2,2,0,3959,3
39a02fd5c6a,39,396001,2,2,0,3960,3
39a0395de3c,39,396002,2,2,0,3960,3
39a0395e289,39,396002,2,2,0,3960,3
39a0395e34c,39,396002,2,2,0,3960,3
39a0395e5ab,39,396002,2,2,0,3960,3
39a0395e7fe,39,396002,1,1,0,3960,3
240423db13b7,39,396002,2,2,0,3960,3
39a0395e926,39,396002,2,2,0,3960,3
39a0395ea57,39,396002,1,1,0,3960,3
39a0395eabb,39,396002,1,1,0,3960,3
39a0395eb1f,39,396002,2,2,0,3960,3
240423db32f6,39,396002,1,1,0,3960,3
39a0395ebe3,39,396002,1,1,0,3960,3
240423db467e,39,396002,1,1,0,3960,3
240423db5236,39,396002,1,1,0,3960,3
39a0395ef0a,39,396002,2,2,0,3960,3
39a0395ef6d,39,396002,2,2,0,3960,3
240423db88e7,39,396002,2,2,0,3960,3
39a0395f4e6,39,396002,1,1,0,3960,3
39a0395f5ae,39,396002,1,1,0,3960,3
240423dbc766,39,396002,1,1,0,3960,3
39a042e7716,39,396003,2,2,0,3960,3
39a042e8520,39,396003,2,2,0,3960,3
39a042e864e,39,396003,2,2,0,3960,3
39a042e877c,39,396003,2,2,0,3960,3
39a042e88ab,39,396003,2,2,0,3960,3
39a042e89d0,39,396003,3,3,0,3960,3
39a04c70c0f,39,396004,2,2,0,3960,3
24042fc69f07,39,396004,2,2,0,3960,3
24042fc6a6d6,39,396004,2,2,0,3960,3
24042fc6aea7,39,396004,2,2,0,3960,3
39a04c71691,39,396004,2,2,0,3960,3
39a04c716f7,39,396004,3,3,0,3960,3
39a04c718ea,39,396004,2,2,0,3960,3
39a04c71a0e,39,396004,2,2,0,3960,3
24042fc71c06,39,396004,2,2,0,3960,3
39a04c71ff3,39,396004,2,2,0,3960,3
39a04c72119,39,396004,2,2,0,3960,3
39a04c7243e,39,396004,2,2,0,3960,3
24042fc7857e,39,396004,3,3,0,3960,3
240435bc5126,39,396005,2,2,0,3960,3
39a055fa223,39,396005,3,3,0,3960,3
39a055fa34d,39,396005,2,2,0,3960,3
39a055fa53c,39,396005,1,1,0,3960,3
39a055fa79b,39,396005,2,2,0,3960,3
39a055fa8c5,39,396005,2,2,0,3960,3
39a055fa923,39,396005,2,2,0,3960,3
39a055fa9f2,39,396005,2,2,0,3960,3
39a055fac44,39,396005,3,3,0,3960,3
39a055fae37,39,396005,2,2,0,3960,3
39a055faf04,39,396005,2,2,0,3960,3
39a055fb033,39,396005,2,2,0,3960,3
39a055fb093,39,396005,2,2,0,3960,3
39a055fb286,39,396005,2,2,0,3960,3
39a055fb415,39,396005,2,2,0,3960,3
39a055fb4de,39,396005,2,2,0,3960,3
24043bb24d7f,39,396006,1,1,0,3960,3
39a05f84af7,39,396006,1,1,0,3960,3
39a05f85c8d,39,396006,2,2,0,3960,3
39a05f86dba,39,396006,2,2,0,3960,3
39a0690cdf6,39,396007,3,3,0,3960,3
39a0690ceb6,39,396007,2,2,0,3960,3
39a0690d0b0,39,396007,2,2,0,3960,3
39a0690d2a6,39,396007,2,2,0,3960,3
39a0690d36d,39,396007,2,2,0,3960,3
39a0690d7b9,39,396007,2,2,0,3960,3
39a0690d945,39,396007,2,2,0,3960,3
39a0690ddf7,39,396007,2,2,0,3960,3
39a0690de5b,39,396007,2,2,0,3960,3
39a0690dec2,39,396007,3,3,0,3960,3
39a0690df1e,39,396007,2,2,0,3960,3
39a0690e17c,39,396007,2,2,0,3960,3
39a0690e567,39,396007,2,2,0,3960,3
240441a8f99e,39,396007,2,2,0,3960,3
240441a914f7,39,396007,2,2,0,3960,3
39a0690e9b2,39,396007,3,3,0,3960,3
39a0690ed2e,39,396007,2,2,0,3960,3
39a0690f564,39,396007,2,2,0,3960,3
39a0690f951,39,396007,2,2,0,3960,3
39a0690fc6b,39,396007,2,2,0,3960,3
240441a9e3fe,39,396007,2,2,0,3960,3
240441a9ff56,39,396007,2,2,0,3960,3
39a0691011e,39,396007,2,2,0,3960,3
39a06910247,39,396007,3,3,0,3960,3
240441aa227f,39,396007,3,3,0,3960,3
240441aa7487,39,396007,3,3,0,3960,3
240441aa39ef,39,396007,2,2,0,3960,3
39a06910dfe,39,396007,3,3,0,3960,3
39a06910ecf,39,396007,3,3,0,3960,3
39a07296ab4,39,396008,3,3,0,3960,3
2404479ee657,39,396008,2,2,0,3960,3
39a072982e9,39,396008,2,2,0,3960,3
39a07c22390,39,396009,2,2,0,3960,3
39a085a9430,39,396010,2,2,0,3960,3
39a085a9e56,39,396010,2,2,0,3960,3
39a085aa3cb,39,396010,1,1,0,3960,3
39a085ac36e,39,396010,1,1,0,3960,3
39a085aca7b,39,396010,1,1,0,3960,3
39a085ace61,39,396010,1,1,0,3960,3
39a085ae11f,39,396010,2,2,0,3960,3
39a08f32a48,39,396011,2,2,0,3960,3
39a08f32d07,39,396011,2,2,0,3960,3
39a08f32d6b,39,396011,2,2,0,3960,3
39a08f32eff,39,396011,2,2,0,3960,3
39a08f32fc2,39,396011,2,2,0,3960,3
39a08f33027,39,396011,2,2,0,3960,3
39a08f331b9,39,396011,2,2,0,3960,3
39a08f332e0,39,396011,2,2,0,3960,3
39a08f33412,39,396011,3,3,0,3960,3
39a08f33477,39,396011,2,2,0,3960,3
39a08f3398a,39,396011,2,2,0,3960,3
240459804ebe,39,396011,2,2,0,3960,3
39a08f33e39,39,396011,2,2,0,3960,3
39a08f33e9f,39,396011,2,2,0,3960,3
39a08f34029,39,396011,2,2,0,3960,3
39a08f3408d,39,396011,2,2,0,3960,3
39a08f34152,39,396011,2,2,0,3960,3
39a08f341bc,39,396011,2,2,0,3960,3
39a08f34287,39,396011,2,2,0,3960,3
39a08f347f9,39,396011,2,2,0,3960,3
39a08f3485b,39,396011,2,2,0,3960,3
24045980fe86,39,396011,2,2,0,3960,3
39a08f34dd6,39,396011,2,2,0,3960,3
39a3e981346,39,396101,2,2,0,3961,3
39a3e9817ff,39,396101,2,2,0,3961,3
39a3e981866,39,396101,2,2,0,3961,3
240671f0fb5f,39,396101,2,2,0,3961,3
39a3e981a52,39,396101,2,2,0,3961,3
39a3e981b25,39,396101,2,2,0,3961,3
39a3e981be2,39,396101,2,2,0,3961,3
39a3e982093,39,396101,2,2,0,3961,3
39a3e9821c0,39,396101,2,2,0,3961,3
39a3e982351,39,396101,2,2,0,3961,3
39a3e9824da,39,396101,2,2,0,3961,3
39a3e982540,39,396101,2,2,0,3961,3
39a3e9827ff,39,396101,2,2,0,3961,3
39a3f30a83d,39,396102,2,2,0,3961,3
39a3f30a906,39,396102,2,2,0,3961,3
39a3f30a965,39,396102,2,2,0,3961,3
240677e6a1c7,39,396102,2,2,0,3961,3
240677e6b167,39,396102,2,2,0,3961,3
39a3f30acec,39,396102,2,2,0,3961,3
39a3f30b969,39,396102,2,2,0,3961,3
39a3f30be19,39,396102,2,2,0,3961,3
39a3f30c26a,39,396102,2,2,0,3961,3
39a3fc941d9,39,396103,2,2,0,3961,3
39a3fc942a0,39,396103,2,2,0,3961,3
39a3fc94622,39,396103,3,3,0,3961,3
39a3fc94d94,39,396103,2,2,0,3961,3
39a4061d4da,39,396104,3,3,0,3961,3
39a4061d59b,39,396104,3,3,0,3961,3
39a40fa6f3c,39,396105,2,2,0,3961,3
39a40fa719b,39,396105,2,2,0,3961,3
240689c8778f,39,396105,2,2,0,3961,3
39a419301d3,39,396106,1,1,0,3961,3
39a422b9e32,39,396107,2,2,0,3961,3
39a422b9e98,39,396107,2,2,0,3961,3
39a435cc4f0,39,396109,2,2,0,3961,3
39a7a32daf0,39,396201,2,2,0,3962,3
39a7a32dc21,39,396201,2,2,0,3962,3
2408d1e85b0f,39,396203,3,3,0,3962,3
39a7b640bd8,39,396203,2,2,0,3962,3
2408d1e889ef,39,396203,2,2,0,3962,3
39a7b640efa,39,396203,1,1,0,3962,3
39a7bfc9e72,39,396204,2,2,0,3962,3
39a7bfca002,39,396204,2,2,0,3962,3
39a7bfca326,39,396204,2,2,0,3962,3
39a7c953749,39,396205,2,2,0,3962,3
39a7c95387a,39,396205,2,2,0,3962,3
39a7d3b8775,39,396206,2,2,0,3962,3
39a7d3b87d9,39,396206,2,2,0,3962,3
39a7dc662b7,39,396207,2,2,0,3962,3
39a7e5ef9a2,39,396208,2,2,0,3962,3
2408f5ab9d26,39,396209,2,2,0,3962,3
39a7ef79275,39,396209,2,2,0,3962,3
2408f5abc437,39,396209,2,2,0,3962,3
39a7ef79535,39,396209,2,2,0,3962,3
39a7f054a8f,39,396209,2,2,0,3962,3
38e26ba94a6,39,390907,1,2,-1,3909,3
38fc4fb3385,39,391602,1,2,-1,3916,3
3964a81d9cd,39,394403,1,2,-1,3944,3
3964b1a6b3c,39,394404,1,2,-1,3944,3
396c1b7691e,39,394603,1,2,-1,3946,3
396c2e89813,39,394605,1,2,-1,3946,3
3977782b6d8,39,394908,1,2,-1,3949,3
39950c5848b,39,395702,2,5,-3,3957,3
23fd33a2cfde,39,395704,2,5,-3,3957,3
38fc593c488,39,391603,3,2,1,3916,2
390b3665476,39,392002,3,2,1,3920,2
390b5302543,39,392005,2,1,1,3920,2
390b5302865,39,392005,2,1,1,3920,2
390b95c6c8b,39,392012,3,2,1,3920,2
391dcd3ada1,39,392501,3,2,1,3925,2
391dcd3af99,39,392501,3,2,1,3925,2
3955c16af0e,39,394003,3,2,1,3940,2
3955de071ca,39,394006,2,1,1,3940,2
39598e2c35c,39,394105,3,2,1,3941,2
3964950cf8e,39,394401,2,1,1,3944,2
3964a820207,39,394403,3,2,1,3944,2
3964c4b99ca,39,394406,3,2,1,3944,2
3964fdf6076,39,394412,2,1,1,3944,2
39775b8f41b,39,394905,3,2,1,3949,2
3982aebaf9f,39,395209,2,1,1,3952,2
3989f2652bb,39,395404,3,2,1,3954,2
3989fbef6e6,39,395405,3,2,1,3954,2
23f879a960f6,39,395501,3,2,1,3955,2
398dd237270,39,395508,2,1,1,3955,2
39950c58613,39,395702,3,2,1,3957,2
39a3fc94117,39,396103,3,2,1,3961,2
237ae2ea8727,39,390107,3,3,0,3901,2
38c81eb83b7,39,390201,2,2,0,3902,2
38c81eb84e3,39,390201,2,2,0,3902,2
38c81eb85ae,39,390201,2,2,0,3902,2
38c81eb8ac7,39,390201,2,2,0,3902,2
38c81eb93ba,39,390201,2,2,0,3902,2
38c81eb9426,39,390201,2,2,0,3902,2
38c82841a9f,39,390202,2,2,0,3902,2
38c82841b65,39,390202,2,2,0,3902,2
38c82841bcd,39,390202,2,2,0,3902,2
38c82841cf5,39,390202,2,2,0,3902,2
237d19292566,39,390202,2,2,0,3902,2
237d1929294e,39,390202,1,1,0,3902,2
38c82842089,39,390202,2,2,0,3902,2
38c828420dd,39,390202,2,2,0,3902,2
38c82842590,39,390202,2,2,0,3902,2
38c831cb11d,39,390203,2,2,0,3902,2
38c831cb1e3,39,390203,2,2,0,3902,2
38c831cb30f,39,390203,2,2,0,3902,2
38c831cb49e,39,390203,2,2,0,3902,2
237d1f1f25a7,39,390203,2,2,0,3902,2
237d1f1f44e6,39,390203,2,2,0,3902,2
38c831cc2b3,39,390203,2,2,0,3902,2
38c83b55096,39,390204,3,3,0,3902,2
237d25154526,39,390204,2,2,0,3902,2
38c83b555ad,39,390204,1,1,0,3902,2
38c83b556d8,39,390204,3,3,0,3902,2
237d25156c36,39,390204,2,2,0,3902,2
237d251577ee,39,390204,2,2,0,3902,2
38c83b559f9,39,390204,2,2,0,3902,2
38c83b55bf3,39,390204,2,2,0,3902,2
38c83b55d80,39,390204,2,2,0,3902,2
38c83b5622a,39,390204,1,1,0,3902,2
38c844dddbf,39,390205,2,2,0,3902,2
38c844de2d0,39,390205,2,2,0,3902,2
38c844de32f,39,390205,2,2,0,3902,2
38c844de3f6,39,390205,2,2,0,3902,2
38c844df52e,39,390205,2,2,0,3902,2
38c844df58b,39,390205,4,4,0,3902,2
38c844df90f,39,390205,2,2,0,3902,2
38c84e673d2,39,390206,2,2,0,3902,2
38c84e677bb,39,390206,2,2,0,3902,2
38c84e68379,39,390206,2,2,0,3902,2
38c84e686fe,39,390206,2,2,0,3902,2
38c857f0ab8,39,390207,2,2,0,3902,2
237d36f69dee,39,390207,2,2,0,3902,2
38c857f11be,39,390207,2,2,0,3902,2
38c857f13b8,39,390207,2,2,0,3902,2
38c8617a583,39,390208,2,2,0,3902,2
38c8617a652,39,390208,2,2,0,3902,2
38c8617a6b7,39,390208,2,2,0,3902,2
38c8617a90c,39,390208,2,2,0,3902,2
38c8617a971,39,390208,2,2,0,3902,2
38c86b0375a,39,390209,2,2,0,3902,2
38c86b03d30,39,390209,2,2,0,3902,2
38c86b041e5,39,390209,2,2,0,3902,2
38c86b043db,39,390209,2,2,0,3902,2
38c86b0468e,39,390209,2,2,0,3902,2
38cbd864f4c,39,390301,2,2,0,3903,2
38cbe1ee439,39,390302,2,2,0,3903,2
38cbeb77c53,39,390303,2,2,0,3903,2
38cc119d520,39,390307,1,1,0,3903,2
38cf9211881,39,390401,2,2,0,3904,2
2381d91890a7,39,390406,2,2,0,3904,2
38cfcb49df1,39,390407,2,2,0,3904,2
38cfcb4a17b,39,390407,2,2,0,3904,2
38cfcb4a1dc,39,390407,2,2,0,3904,2
38cfcb4a2a2,39,390407,2,2,0,3904,2
38cfcb4a36c,39,390407,2,2,0,3904,2
38cfcb4a434,39,390407,2,2,0,3904,2
2381e504374e,39,390408,2,2,0,3904,2
38d34bbe0f5,39,390501,2,2,0,3905,2
38d34bbe2e4,39,390501,2,2,0,3905,2
38d34bbec4a,39,390501,2,2,0,3905,2
38d34bbeddb,39,390501,2,2,0,3905,2
38d35547b56,39,390502,2,2,0,3905,2
38d35ed104d,39,390503,2,2,0,3905,2
2.38421E+11,39,390504,2,2,0,3905,2
38d371e3d4c,39,390505,2,2,0,3905,2
38d38e80193,39,390508,2,2,0,3905,2
38d73ea3897,39,390607,1,1,0,3906,2
38de78c3fbb,39,390801,2,2,0,3908,2
38de78c4085,39,390801,2,2,0,3908,2
38de78c414e,39,390801,2,2,0,3908,2
38de824da8b,39,390802,2,2,0,3908,2
38de824dbaf,39,390802,2,2,0,3908,2
38de8bd6dea,39,390803,2,2,0,3908,2
238b1d5c2fc7,39,390804,2,2,0,3908,2
38de9560851,39,390804,2,2,0,3908,2
38deb1fd20c,39,390807,2,2,0,3908,2
38dea873420,39,390806,2,2,0,3908,2
38dea873552,39,390806,3,3,0,3908,2
38dea8735b4,39,390806,2,2,0,3908,2
38deb1fc9de,39,390807,2,2,0,3908,2
38deb1fccfb,39,390807,1,1,0,3908,2
38deb1fce8e,39,390807,2,2,0,3908,2
38deb1fceed,39,390807,2,2,0,3908,2
38deb1fd143,39,390807,2,2,0,3908,2
38deb1fd33f,39,390807,2,2,0,3908,2
38dec50f41d,39,390809,2,2,0,3908,2
38e23270a7f,39,390901,2,2,0,3909,2
38e23270ae4,39,390901,2,2,0,3909,2
38e23270c7a,39,390901,2,2,0,3909,2
38e23270d41,39,390901,2,2,0,3909,2
238d5f868c1e,39,390901,2,2,0,3909,2
38e23270f31,39,390901,2,2,0,3909,2
38e232711ed,39,390901,2,2,0,3909,2
38e23271257,39,390901,2,2,0,3909,2
38e2327131a,39,390901,2,2,0,3909,2
38e232714af,39,390901,2,2,0,3909,2
38e2327156f,39,390901,2,2,0,3909,2
38e232715d5,39,390901,2,2,0,3909,2
238d5f86edc7,39,390901,2,2,0,3909,2
38e232718f9,39,390901,2,2,0,3909,2
38e2327195d,39,390901,2,2,0,3909,2
38e232719c2,39,390901,2,2,0,3909,2
38e23bfa1ce,39,390902,2,2,0,3909,2
38e23bfa291,39,390902,2,2,0,3909,2
38e23bfa5af,39,390902,2,2,0,3909,2
38e24583657,39,390903,2,2,0,3909,2
38e245838b2,39,390903,2,2,0,3909,2
38e24583975,39,390903,2,2,0,3909,2
38e24583a9f,39,390903,2,2,0,3909,2
38e24583e87,39,390903,2,2,0,3909,2
238d6b727cff,39,390903,2,2,0,3909,2
38e2458414a,39,390903,2,2,0,3909,2
38e245841ae,39,390903,2,2,0,3909,2
38e24584720,39,390903,2,2,0,3909,2
38e245848b0,39,390903,2,2,0,3909,2
38e2458497d,39,390903,2,2,0,3909,2
38e24584a43,39,390903,2,2,0,3909,2
38e24584b6e,39,390903,2,2,0,3909,2
38e24f0ce6a,39,390904,2,2,0,3909,2
38e24f0cf30,39,390904,2,2,0,3909,2
38e24f0d18a,39,390904,2,2,0,3909,2
238d71683306,39,390904,2,2,0,3909,2
38e24f0d2b2,39,390904,2,2,0,3909,2
38e24f0d37a,39,390904,2,2,0,3909,2
38e24f0d507,39,390904,2,2,0,3909,2
38e24f0d6ff,39,390904,2,2,0,3909,2
38e24f0d8f5,39,390904,2,2,0,3909,2
238d71687d3e,39,390904,2,2,0,3909,2
38e24f0d9bc,39,390904,2,2,0,3909,2
38e24f0da22,39,390904,2,2,0,3909,2
38e24f0dae6,39,390904,2,2,0,3909,2
38e24f0db4c,39,390904,2,2,0,3909,2
38e24f0dbaa,39,390904,2,2,0,3909,2
38e24f0dc16,39,390904,2,2,0,3909,2
238d775de13f,39,390905,2,2,0,3909,2
38e258963bc,39,390905,2,2,0,3909,2
38e25896807,39,390905,2,2,0,3909,2
38e25896936,39,390905,2,2,0,3909,2
38e25896a5c,39,390905,2,2,0,3909,2
38e25896b29,39,390905,2,2,0,3909,2
238d775e5a56,39,390905,2,2,0,3909,2
38e2621fb01,39,390906,2,2,0,3909,2
38e2621fb69,39,390906,2,2,0,3909,2
38e2621fe27,39,390906,2,2,0,3909,2
238d7d53f11f,39,390906,2,2,0,3909,2
38e2621feee,39,390906,2,2,0,3909,2
38e2621ff53,39,390906,2,2,0,3909,2
38e2621ffb6,39,390906,2,2,0,3909,2
38e2622007b,39,390906,2,2,0,3909,2
38e262200e0,39,390906,2,2,0,3909,2
38e2622013f,39,390906,2,2,0,3909,2
38e262201aa,39,390906,2,2,0,3909,2
38e26220207,39,390906,2,2,0,3909,2
38e2622039d,39,390906,2,2,0,3909,2
38e262204c5,39,390906,2,2,0,3909,2
238d7d54858e,39,390906,2,2,0,3909,2
38e26220e26,39,390906,2,2,0,3909,2
38e26ba8fee,39,390907,2,2,0,3909,2
38e26ba911c,39,390907,2,2,0,3909,2
38e26ba9247,39,390907,2,2,0,3909,2
238d8349c27e,39,390907,2,2,0,3909,2
38e26ba9567,39,390907,2,2,0,3909,2
38e26ba97c6,39,390907,2,2,0,3909,2
38e26ba9886,39,390907,2,2,0,3909,2
38e26ba9c0c,39,390907,2,2,0,3909,2
238d834a203e,39,390907,2,2,0,3909,2
38e26ba9d9c,39,390907,2,2,0,3909,2
38e26ba9e07,39,390907,2,2,0,3909,2
38e26ba9e6b,39,390907,2,2,0,3909,2
38e26ba9ec9,39,390907,2,2,0,3909,2
38e26ba9f8e,39,390907,2,2,0,3909,2
38e26baa056,39,390907,2,2,0,3909,2
38e26baa182,39,390907,2,2,0,3909,2
38e27532805,39,390908,2,2,0,3909,2
238d893f9bae,39,390908,2,2,0,3909,2
38e27532abc,39,390908,2,2,0,3909,2
38e27532b2c,39,390908,2,2,0,3909,2
38e27532cae,39,390908,2,2,0,3909,2
38e27ebbcf3,39,390909,2,2,0,3909,2
38e27ebbe86,39,390909,2,2,0,3909,2
38e27ebc00f,39,390909,2,2,0,3909,2
38e27ebc334,39,390909,2,2,0,3909,2
38e27ebc394,39,390909,2,2,0,3909,2
238d8f35c2ff,39,390909,2,2,0,3909,2
38e27ebc7e5,39,390909,2,2,0,3909,2
38e27ebc90a,39,390909,2,2,0,3909,2
38e27ebc9d8,39,390909,2,2,0,3909,2
38e5ec1d485,39,391001,1,1,0,3910,2
38e5f5a6eef,39,391002,1,1,0,3910,2
38e5ff303dd,39,391003,2,2,0,3910,2
38e608b9862,39,391004,2,2,0,3910,2
38e608b98cd,39,391004,2,2,0,3910,2
38e608b9a5f,39,391004,2,2,0,3910,2
38e608b9b23,39,391004,2,2,0,3910,2
38e608b9bec,39,391004,2,2,0,3910,2
38e608b9de3,39,391004,2,2,0,3910,2
38e608b9f07,39,391004,2,2,0,3910,2
38e608b9f6b,39,391004,2,2,0,3910,2
238fcb69c927,39,391005,2,2,0,3910,2
238fcb69dcaf,39,391005,2,2,0,3910,2
38e61bcc5c8,39,391006,2,2,0,3910,2
38e61bcc6fb,39,391006,2,2,0,3910,2
38e61bcc75c,39,391006,2,2,0,3910,2
238fd15ffc2f,39,391006,2,2,0,3910,2
38e61bcce00,39,391006,2,2,0,3910,2
38e61bccf92,39,391006,1,1,0,3910,2
